%  label: Fitness-sharing, 17/03/23 00-10-39
%  population_size: 2048
%  mutation_rate: 0.45
%  max_generations: 800000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0
%  cuck_rate: 0.15
%  threads: 8
%  num_demes: 4
%  migration: 0.1
%  use_viscosity: true
%  outregs: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd

ITERATION,AVG-GEN,AVG-FIT,AVG-ABFIT,AVG-CRASH,BEST-GEN,BEST-FIT,BEST-ABFIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,UNSEEN
1296,2.2558594,0.26758224,0.26758224,0.08114286,0,0.060332414,0.060332414,0,15.944336,5,0.5727539
1297,2.2539063,0.26758224,0.26758224,0.08114286,0,0.060332414,0.060332414,0,15.946777,5,0.5727539
1298,2.2563477,0.26762545,0.26762545,0.08114286,0,0.060332414,0.060332414,0,15.955078,5,0.5727539
1299,2.2578125,0.26769674,0.26769674,0.0812357,0,0.060332414,0.060332414,0,15.96582,5,0.5732422
1300,2.265625,0.26721576,0.26721576,0.08114286,0,0.060332414,0.060332414,0,15.963379,5,0.5727539
1301,2.2646484,0.2668756,0.2668756,0.08114286,0,0.060332414,0.060332414,0,15.96582,5,0.5727539
1302,2.2675781,0.26652762,0.26652762,0.08114286,0,0.060332414,0.060332414,0,15.9765625,5,0.5727539
1303,2.2705078,0.26641583,0.26641583,0.08114286,0,0.060332414,0.060332414,0,15.981934,5,0.5727539
1304,2.2749023,0.26641583,0.26641583,0.08114286,0,0.060332414,0.060332414,0,16,5,0.5727539
1305,2.2749023,0.26626968,0.26626968,0.08095781,0,0.060332414,0.060332414,0,16.000488,5,0.57177734
1306,2.2749023,0.26623186,0.26623186,0.081050225,0,0.060332414,0.060332414,0,15.994629,5,0.5722656
1307,2.2792969,0.26572514,0.26572514,0.081050225,0,0.060332414,0.060332414,0,15.986328,5,0.5722656
1308,2.2797852,0.26538646,0.26538646,0.081050225,0,0.060332414,0.060332414,0,15.976074,5,0.5722656
1309,2.2851563,0.26504782,0.26504782,0.081050225,0,0.060332414,0.060332414,0,15.995605,5,0.5722656
1310,2.286621,0.2648791,0.2648791,0.081050225,0,0.060332414,0.060332414,0,15.991211,5,0.5722656
1311,2.2885742,0.26469755,0.26469755,0.08095781,0,0.060332414,0.060332414,0,16.000977,5,0.57177734
1312,2.2895508,0.26478612,0.26478612,0.081050225,0,0.060332414,0.060332414,0,15.995605,5,0.5722656
1313,2.2890625,0.2649248,0.2649248,0.08114286,0,0.060332414,0.060332414,0,15.996582,5,0.5727539
1314,2.2905273,0.2647676,0.2647676,0.0812357,0,0.060332414,0.060332414,0,15.994629,5,0.5732422
1315,2.2958984,0.2638534,0.2638534,0.080183275,0,0.060332414,0.060332414,0,16.001953,5,0.57373047
1316,2.2993164,0.2635136,0.2635136,0.080183275,0,0.060332414,0.060332414,0,16.001953,5,0.57373047
1317,2.3027344,0.26341096,0.26341096,0.08,0,0.060332414,0.060332414,0,16.0083,5,0.5727539
1318,2.305664,0.26354814,0.26354814,0.080091536,0,0.060332414,0.060332414,0,16.015137,5,0.5732422
1319,2.303711,0.26359874,0.26359874,0.07990868,0,0.060332414,0.060332414,0,16.017578,5,0.5722656
1320,2.3032227,0.26359874,0.26359874,0.07990868,0,0.060332414,0.060332414,0,16,5,0.5722656
1321,2.3066406,0.26420286,0.26420286,0.08086561,0,0.060332414,0.060332414,0,15.993164,5,0.57128906
1322,2.3085938,0.2641184,0.2641184,0.08086561,0,0.060332414,0.060332414,0,15.991699,5,0.57128906
1323,2.3105469,0.26415163,0.26415163,0.08077361,0,0.060332414,0.060332414,0,16.000977,5,0.5708008
1324,2.309082,0.26415163,0.26415163,0.08077361,0,0.060332414,0.060332414,0,15.9765625,5,0.5708008
1325,2.3066406,0.26401338,0.26401338,0.080681816,0,0.060332414,0.060332414,0,15.985352,5,0.5703125
1326,2.3095703,0.26394868,0.26394868,0.080681816,0,0.060332414,0.060332414,0,15.994629,5,0.5703125
1327,2.3095703,0.26339716,0.26339716,0.080681816,0,0.060332414,0.060332414,0,15.97998,5,0.5703125
1328,2.3144531,0.26339716,0.26339716,0.080681816,0,0.060332414,0.060332414,0,15.983398,5,0.5703125
1329,2.3173828,0.26339716,0.26339716,0.080681816,0,0.060332414,0.060332414,0,15.969727,5,0.5703125
1330,2.3242188,0.2631507,0.2631507,0.07954545,0,0.060332414,0.060332414,0,15.986816,5,0.5703125
1331,2.3242188,0.26320246,0.26320246,0.07963595,0,0.060332414,0.060332414,0,15.995605,5,0.5708008
1332,2.324707,0.263191,0.263191,0.07963595,0,0.060332414,0.060332414,0,16,5,0.5708008
1333,2.3305664,0.26285353,0.26285353,0.07963595,0,0.060332414,0.060332414,0,16.001953,5,0.5708008
1334,2.3339844,0.2625149,0.2625149,0.07963595,0,0.060332414,0.060332414,0,16.005371,5,0.5708008
1335,2.333496,0.2625629,0.2625629,0.07972665,0,0.060332414,0.060332414,0,15.992676,5,0.57128906
1336,2.336914,0.2625629,0.2625629,0.07972665,0,0.060332414,0.060332414,0,15.975098,5,0.57128906
1337,2.3354492,0.26269868,0.26269868,0.07981756,0,0.060332414,0.060332414,0,15.975098,5,0.57177734
1338,2.340332,0.2628348,0.2628348,0.07990868,0,0.060332414,0.060332414,0,15.972168,5,0.5722656
1339,2.3442383,0.26269755,0.26269755,0.07981756,0,0.060332414,0.060332414,0,15.978027,5,0.57177734
1340,2.3466797,0.26256064,0.26256064,0.07972665,0,0.060332414,0.060332414,0,15.9609375,5,0.57128906
1341,2.352539,0.26204905,0.26204905,0.07963595,0,0.060332414,0.060332414,0,15.961426,5,0.5708008
1342,2.3549805,0.2618713,0.2618713,0.07954545,0,0.060332414,0.060332414,0,15.955078,5,0.5703125
1343,2.3583984,0.26135728,0.26135728,0.07945517,0,0.060332414,0.060332414,0,15.940918,5,0.5698242
1344,2.3608398,0.2612731,0.2612731,0.07945517,0,0.060332414,0.060332414,0,15.941406,5,0.5698242
1345,2.3588867,0.2612731,0.2612731,0.07945517,0,0.060332414,0.060332414,0,15.930176,5,0.5698242
1346,2.362793,0.26105222,0.26105222,0.07840909,0,0.060332414,0.060332414,0,15.952148,5,0.5703125
1347,2.3652344,0.26091877,0.26091877,0.07832009,0,0.060332414,0.060332414,0,15.940918,5,0.5698242
1348,2.3691406,0.2607856,0.2607856,0.07823129,0,0.060332414,0.060332414,0,15.933594,5,0.56933594
1349,2.368164,0.26109523,0.26109523,0.07840909,0,0.060332414,0.060332414,0,15.934082,5,0.5703125
1350,2.3652344,0.261229,0.261229,0.0784983,0,0.060332414,0.060332414,0,15.927246,5,0.5708008
1351,2.3686523,0.26055336,0.26055336,0.07744875,0,0.060332414,0.060332414,0,15.918945,5,0.57128906
1352,2.3745117,0.2603486,0.2603486,0.07753706,0,0.060332414,0.060332414,0,15.908691,5,0.57177734
1353,2.3735352,0.26115745,0.26115745,0.078587696,0,0.060332414,0.060332414,0,15.893066,5,0.57128906
1354,2.3764648,0.26110792,0.26110792,0.0784983,0,0.060332414,0.060332414,0,15.89502,5,0.5708008
1355,2.3779297,0.2609897,0.2609897,0.07832009,0,0.060332414,0.060332414,0,15.887695,5,0.5698242
1356,2.378418,0.2609897,0.2609897,0.07832009,0,0.060332414,0.060332414,0,15.880859,5,0.5698242
1357,2.380371,0.26077238,0.26077238,0.07823129,0,0.060332414,0.060332414,0,15.873535,5,0.56933594
1358,2.385254,0.26077238,0.26077238,0.07823129,0,0.060332414,0.060332414,0,15.86377,5,0.56933594
1359,2.3862305,0.26063842,0.26063842,0.078142695,0,0.060332414,0.060332414,0,15.866699,5,0.56884766
1360,2.3935547,0.26063842,0.26063842,0.078142695,0,0.060332414,0.060332414,0,15.865723,5,0.56884766
1361,2.3969727,0.26050586,0.26050586,0.0780543,0,0.060332414,0.060332414,0,15.894531,5,0.5683594
1362,2.4023438,0.25953105,0.25953105,0.07701019,0,0.060332414,0.060332414,0,15.894531,5,0.56884766
1363,2.4042969,0.2597103,0.2597103,0.07718502,0,0.060332414,0.060332414,0,15.8984375,5,0.5698242
1364,2.4106445,0.25957856,0.25957856,0.077097505,0,0.060332414,0.060332414,0,15.903809,5,0.56933594
1365,2.4125977,0.25965145,0.25965145,0.07692308,0,0.060332414,0.060332414,0,15.894043,5,0.5683594
1366,2.4101563,0.25965145,0.25965145,0.07692308,0,0.060332414,0.060332414,0,15.905762,5,0.5683594
1367,2.409668,0.25954658,0.25954658,0.07674944,0,0.060332414,0.060332414,0,15.929199,5,0.5673828
1368,2.4155273,0.25899598,0.25899598,0.076662906,0,0.060332414,0.060332414,0,15.9140625,5,0.56689453
1369,2.4199219,0.25819808,0.25819808,0.07562077,0,0.060332414,0.060332414,0,15.913574,5,0.5673828
1370,2.4248047,0.2569616,0.2569616,0.07336343,0,0.060332414,0.060332414,0,15.916504,5,0.5673828
1371,2.4257813,0.25708985,0.25708985,0.073446326,0,0.060332414,0.060332414,0,15.918457,5,0.5678711
1372,2.4301758,0.25683254,0.25683254,0.07328072,0,0.060332414,0.060332414,0,15.911621,5,0.56689453
1373,2.4360352,0.25683144,0.25683144,0.07328072,0,0.060332414,0.060332414,0,15.917969,5,0.56689453
1374,2.4365234,0.25685376,0.25685376,0.07336343,0,0.060332414,0.060332414,0,15.905273,5,0.5673828
1375,2.4389648,0.2565708,0.2565708,0.07328072,0,0.060332414,0.060332414,0,15.922852,5,0.56689453
1376,2.4414063,0.2557317,0.2557317,0.072234765,0,0.060332414,0.060332414,0,15.944336,5,0.5673828
1377,2.440918,0.2557317,0.2557317,0.072234765,0,0.060332414,0.060332414,0,15.9375,5,0.5673828
1378,2.4472656,0.25549194,0.25549194,0.072234765,0,0.060332414,0.060332414,0,15.932617,5,0.5673828
1379,2.4472656,0.25524086,0.25524086,0.072234765,0,0.060332414,0.060332414,0,15.952148,5,0.5673828
1380,2.4521484,0.25435647,0.25435647,0.07102593,0,0.060332414,0.060332414,0,15.947754,5,0.56689453
1381,2.4560547,0.2542203,0.2542203,0.07094595,0,0.060332414,0.060332414,0,15.943848,5,0.56640625
1382,2.453125,0.2542203,0.2542203,0.07094595,0,0.060332414,0.060332414,0,15.925293,5,0.56640625
1383,2.449707,0.2542203,0.2542203,0.07094595,0,0.060332414,0.060332414,0,15.912109,5,0.56640625
1384,2.4521484,0.2540532,0.2540532,0.070866145,0,0.060332414,0.060332414,0,15.905273,5,0.56591797
1385,2.4570313,0.25369132,0.25369132,0.070866145,0,0.060332414,0.060332414,0,15.924805,5,0.56591797
1386,2.4614258,0.25344393,0.25344393,0.07070707,0,0.060332414,0.060332414,0,15.928223,5,0.5649414
1387,2.4643555,0.25344393,0.25344393,0.07070707,0,0.060332414,0.060332414,0,15.928711,5,0.5649414
1388,2.465332,0.25329676,0.25329676,0.07078651,0,0.060332414,0.060332414,0,15.913574,5,0.5654297
1389,2.4682617,0.25329676,0.25329676,0.07078651,0,0.060332414,0.060332414,0,15.899414,5,0.5654297
1390,2.4716797,0.25329676,0.25329676,0.07078651,0,0.060332414,0.060332414,0,15.888672,5,0.5654297
1391,2.4711914,0.25329676,0.25329676,0.07078651,0,0.060332414,0.060332414,0,15.887695,5,0.5654297
1392,2.4711914,0.25309128,0.25309128,0.0706278,0,0.060332414,0.060332414,0,15.894531,5,0.5644531
1393,2.4711914,0.25263634,0.25263634,0.07054871,0,0.060332414,0.060332414,0,15.902832,5,0.56396484
1394,2.4750977,0.25196356,0.25196356,0.06950673,0,0.060332414,0.060332414,0,15.89502,5,0.5644531
1395,2.4785156,0.2516829,0.2516829,0.069584735,0,0.060332414,0.060332414,0,15.904785,5,0.5649414
1396,2.4838867,0.2515616,0.2515616,0.06950673,0,0.060332414,0.060332414,0,15.908691,5,0.5644531
1397,2.4873047,0.24994043,0.24994043,0.06734007,0,0.060332414,0.060332414,0,15.91748,5,0.5649414
1398,2.4902344,0.25003305,0.25003305,0.06718925,0,0.060332414,0.060332414,0,15.913574,5,0.56396484
1399,2.4980469,0.2501118,0.2501118,0.06726457,0,0.060332414,0.060332414,0,15.905273,5,0.5644531
1400,2.4990234,0.25029823,0.25029823,0.06718925,0,0.060332414,0.060332414,0,15.913574,5,0.56396484
1401,2.5,0.24996606,0.24996606,0.06718925,0,0.060332414,0.060332414,0,15.930176,5,0.56396484
1402,2.5019531,0.2489718,0.2489718,0.06599553,0,0.060332414,0.060332414,0,15.95166,5,0.56347656
1403,2.5073242,0.24797976,0.24797976,0.06480447,0,0.060332414,0.060332414,0,15.966309,5,0.5629883
1404,2.506836,0.24797976,0.24797976,0.06480447,0,0.060332414,0.060332414,0,15.94873,5,0.5629883
1405,2.5097656,0.24773118,0.24773118,0.06480447,0,0.060332414,0.060332414,0,15.937988,5,0.5629883
1406,2.5126953,0.24763246,0.24763246,0.06494961,0,0.060332414,0.060332414,0,15.933105,5,0.56396484
1407,2.5151367,0.24774924,0.24774924,0.065022424,0,0.060332414,0.060332414,0,15.920898,5,0.5644531
1408,2.5175781,0.24758899,0.24758899,0.06494961,0,0.060332414,0.060332414,0,15.912109,5,0.56396484
1409,2.5205078,0.24733983,0.24733983,0.06494961,0,0.060332414,0.060332414,0,15.912598,5,0.56396484
1410,2.5283203,0.24689183,0.24689183,0.06487696,0,0.060332414,0.060332414,0,15.908691,5,0.56347656
1411,2.5361328,0.24669345,0.24669345,0.06480447,0,0.060332414,0.060332414,0,15.910156,5,0.5629883
1412,2.5424805,0.24494644,0.24494644,0.062569834,0,0.060332414,0.060332414,0,15.914551,5,0.5629883
1413,2.5424805,0.24472812,0.24472812,0.06263982,0,0.060332414,0.060332414,0,15.905762,5,0.56347656
1414,2.543457,0.24416293,0.24416293,0.06263982,0,0.060332414,0.060332414,0,15.904297,5,0.56347656
1415,2.5463867,0.24395476,0.24395476,0.062709965,0,0.060332414,0.060332414,0,15.895996,5,0.56396484
1416,2.550293,0.24384736,0.24384736,0.06285073,0,0.060332414,0.060332414,0,15.899414,5,0.5649414
1417,2.5512695,0.24423473,0.24423473,0.06382979,0,0.060332414,0.060332414,0,15.911621,5,0.56396484
1418,2.557129,0.24412204,0.24412204,0.06375839,0,0.060332414,0.060332414,0,15.905762,5,0.56347656
1419,2.5615234,0.24402772,0.24402772,0.06375839,0,0.060332414,0.060332414,0,15.916504,5,0.56347656
1420,2.5688477,0.2432753,0.2432753,0.06263982,0,0.060332414,0.060332414,0,15.921387,5,0.56347656
1421,2.572754,0.24266934,0.24266934,0.061590146,0,0.060332414,0.060332414,0,15.913086,5,0.56396484
1422,2.578125,0.2425863,0.2425863,0.061590146,0,0.060332414,0.060332414,0,15.910156,5,0.56396484
1423,2.578125,0.24197038,0.24197038,0.060470324,0,0.060332414,0.060332414,0,15.915527,5,0.56396484
1424,2.5820313,0.24156246,0.24156246,0.060402684,0,0.060332414,0.060332414,0,15.921387,5,0.56347656
1425,2.5820313,0.2414378,0.2414378,0.060335197,0,0.060332414,0.060332414,0,15.94043,5,0.5629883
1426,2.5844727,0.24154735,0.24154735,0.060402684,0,0.060332414,0.060332414,0,15.932617,5,0.56347656
1427,2.584961,0.24165954,0.24165954,0.06026786,0,0.060332414,0.060332414,0,15.94043,5,0.5625
1428,2.5898438,0.24144088,0.24144088,0.06013363,0,0.060332414,0.060332414,0,15.935547,5,0.56152344
1429,2.5917969,0.24141476,0.24141476,0.06,0,0.060332414,0.060332414,0,15.941895,5,0.5605469
1430,2.5908203,0.24141476,0.24141476,0.06,0,0.060332414,0.060332414,0,15.955566,5,0.5605469
1431,2.5932617,0.24141476,0.24141476,0.06,0,0.060332414,0.060332414,0,15.961426,5,0.5605469
1432,2.5981445,0.24144123,0.24144123,0.06006674,0,0.060332414,0.060332414,0,15.962402,5,0.56103516
1433,2.604004,0.24156286,0.24156286,0.05993341,0,0.060332414,0.060332414,0,15.971191,5,0.5600586
1434,2.6079102,0.24145412,0.24145412,0.05986696,0,0.060332414,0.060332414,0,15.954102,5,0.5595703
1435,2.6079102,0.24134223,0.24134223,0.06,0,0.060332414,0.060332414,0,15.961426,5,0.5605469
1436,2.6108398,0.24123475,0.24123475,0.05993341,0,0.060332414,0.060332414,0,15.962402,5,0.5600586
1437,2.6108398,0.24124941,0.24124941,0.05986696,0,0.060332414,0.060332414,0,15.961914,5,0.5595703
1438,2.6132813,0.24135794,0.24135794,0.05993341,0,0.060332414,0.060332414,0,15.975098,5,0.5600586
1439,2.6176758,0.24123363,0.24123363,0.05993341,0,0.060332414,0.060332414,0,15.990723,5,0.5600586
1440,2.6240234,0.24097413,0.24097413,0.059800666,0,0.060332414,0.060332414,0,15.974121,5,0.55908203
1441,2.6264648,0.24086626,0.24086626,0.059734512,0,0.060332414,0.060332414,0,15.967773,5,0.55859375
1442,2.6298828,0.24065675,0.24065675,0.059800666,0,0.060332414,0.060332414,0,15.977051,5,0.55908203
1443,2.6293945,0.24076451,0.24076451,0.05986696,0,0.060332414,0.060332414,0,15.983398,5,0.5595703
1444,2.628418,0.24065568,0.24065568,0.059800666,0,0.060332414,0.060332414,0,15.984863,5,0.55908203
1445,2.630371,0.24043529,0.24043529,0.059800666,0,0.060332414,0.060332414,0,15.979004,5,0.55908203
1446,2.6274414,0.2403113,0.2403113,0.059800666,0,0.060332414,0.060332414,0,15.962402,5,0.55908203
1447,2.628418,0.2403113,0.2403113,0.059800666,0,0.060332414,0.060332414,0,15.964844,5,0.55908203
1448,2.6289063,0.2402694,0.2402694,0.059800666,0,0.060332414,0.060332414,0,15.963379,5,0.55908203
1449,2.6367188,0.24021392,0.24021392,0.059734512,0,0.060332414,0.060332414,0,16.007324,5,0.55859375
1450,2.6420898,0.24010701,0.24010701,0.059668507,0,0.060332414,0.060332414,0,15.999023,5,0.55810547
1451,2.6435547,0.24002507,0.24002507,0.059668507,0,0.060332414,0.060332414,0,16.007813,5,0.55810547
1452,2.645996,0.23991852,0.23991852,0.059602648,0,0.060332414,0.060332414,0,15.992676,5,0.5576172
1453,2.6503906,0.23969729,0.23969729,0.059668507,0,0.060332414,0.060332414,0,15.999512,5,0.55810547
1454,2.650879,0.23958188,0.23958188,0.059800666,0,0.060332414,0.060332414,0,15.980469,5,0.55908203
1455,2.6547852,0.23941422,0.23941422,0.059734512,0,0.060332414,0.060332414,0,15.98291,5,0.55859375
1456,2.6567383,0.23907022,0.23907022,0.059734512,0,0.060332414,0.060332414,0,16,5,0.55859375
1457,2.6586914,0.23885868,0.23885868,0.059800666,0,0.060332414,0.060332414,0,16.000488,5,0.55908203
1458,2.6606445,0.23900637,0.23900637,0.05986696,0,0.060332414,0.060332414,0,15.985352,5,0.5595703
1459,2.665039,0.23915437,0.23915437,0.05993341,0,0.060332414,0.060332414,0,15.98584,5,0.5600586
1460,2.666504,0.23904832,0.23904832,0.05986696,0,0.060332414,0.060332414,0,15.985352,5,0.5595703
1461,2.6694336,0.2390472,0.2390472,0.05986696,0,0.060332414,0.060332414,0,15.990234,5,0.5595703
1462,2.6713867,0.23882402,0.23882402,0.05993341,0,0.060332414,0.060332414,0,15.993652,5,0.5600586
1463,2.6757813,0.23892999,0.23892999,0.06,0,0.060332414,0.060332414,0,15.989746,5,0.5605469
1464,2.6762695,0.2380834,0.2380834,0.058954395,0,0.060332414,0.060332414,0,16.007324,5,0.56103516
1465,2.6762695,0.23830791,0.23830791,0.05888889,0,0.060332414,0.060332414,0,16.006836,5,0.5605469
1466,2.6791992,0.23823622,0.23823622,0.058758315,0,0.060332414,0.060332414,0,15.999023,5,0.5595703
1467,2.684082,0.23790227,0.23790227,0.05882353,0,0.060332414,0.060332414,0,16.010254,5,0.5600586
1468,2.680664,0.23790227,0.23790227,0.05882353,0,0.060332414,0.060332414,0,16.003906,5,0.5600586
1469,2.6757813,0.23790227,0.23790227,0.05882353,0,0.060332414,0.060332414,0,16.009277,5,0.5600586
1470,2.6791992,0.23761345,0.23761345,0.058758315,0,0.060332414,0.060332414,0,16.011719,5,0.5595703
1471,2.6826172,0.23760475,0.23760475,0.058758315,0,0.060332414,0.060332414,0,15.998047,5,0.5595703
1472,2.680664,0.23754928,0.23754928,0.05882353,0,0.060332414,0.060332414,0,15.989258,5,0.5600586
1473,2.678711,0.23748688,0.23748688,0.05888889,0,0.060332414,0.060332414,0,16.013672,5,0.5605469
1474,2.6831055,0.23723964,0.23723964,0.05888889,0,0.060332414,0.060332414,0,16.019531,5,0.5605469
1475,2.6845703,0.23708381,0.23708381,0.058758315,0,0.060332414,0.060332414,0,16.018066,5,0.5595703
1476,2.6865234,0.23677503,0.23677503,0.05882353,0,0.060332414,0.060332414,0,16.003906,5,0.5600586
1477,2.6884766,0.23677395,0.23677395,0.05882353,0,0.060332414,0.060332414,0,16.00293,5,0.5600586
1478,2.690918,0.2363909,0.2363909,0.057842046,0,0.060332414,0.060332414,0,16.001465,5,0.56103516
1479,2.6904297,0.23628765,0.23628765,0.057777777,0,0.060332414,0.060332414,0,15.997559,5,0.5605469
1480,2.690918,0.23628765,0.23628765,0.057777777,0,0.060332414,0.060332414,0,15.998047,5,0.5605469
1481,2.6899414,0.23595807,0.23595807,0.057777777,0,0.060332414,0.060332414,0,16.017578,5,0.5605469
1482,2.692871,0.23555489,0.23555489,0.057842046,0,0.060332414,0.060332414,0,16.038086,5,0.56103516
1483,2.7001953,0.23524237,0.23524237,0.05790646,0,0.060332414,0.060332414,0,16.049805,5,0.56152344
1484,2.7050781,0.23534466,0.23534466,0.057971016,0,0.060332414,0.060332414,0,16.043457,5,0.5620117
1485,2.7060547,0.23536444,0.23536444,0.058035713,0,0.060332414,0.060332414,0,16.04004,5,0.5625
1486,2.708496,0.23513566,0.23513566,0.05810056,0,0.060332414,0.060332414,0,16.045898,5,0.5629883
1487,2.7148438,0.23487212,0.23487212,0.05810056,0,0.060332414,0.060332414,0,16.044922,5,0.5629883
1488,2.7148438,0.23477009,0.23477009,0.058035713,0,0.060332414,0.060332414,0,16.07129,5,0.5625
1489,2.7197266,0.23475102,0.23475102,0.057971016,0,0.060332414,0.060332414,0,16.077637,5,0.5620117
1490,2.724121,0.23528767,0.23528767,0.058954395,0,0.060332414,0.060332414,0,16.066895,5,0.56103516
1491,2.729004,0.23548235,0.23548235,0.05882353,0,0.060332414,0.060332414,0,16.075684,5,0.5600586
1492,2.7294922,0.23515312,0.23515312,0.05882353,0,0.060332414,0.060332414,0,16.083984,5,0.5600586
1493,2.7333984,0.23501314,0.23501314,0.058693245,0,0.060332414,0.060332414,0,16.093262,5,0.55908203
1494,2.7333984,0.23501314,0.23501314,0.058693245,0,0.060332414,0.060332414,0,16.091797,5,0.55908203
1495,2.7348633,0.23505501,0.23505501,0.058693245,0,0.060332414,0.060332414,0,16.078125,5,0.55908203
1496,2.7392578,0.23472114,0.23472114,0.058628317,0,0.060332414,0.060332414,0,16.060059,5,0.55859375
1497,2.7436523,0.23482598,0.23482598,0.058563534,0,0.060332414,0.060332414,0,16.063477,5,0.55810547
1498,2.7470703,0.234406,0.234406,0.057458565,0,0.060332414,0.060332414,0,16.059082,5,0.55810547
1499,2.7495117,0.234406,0.234406,0.057458565,0,0.060332414,0.060332414,0,16.053223,5,0.55810547
1500,2.7524414,0.23428725,0.23428725,0.057331864,0,0.060332414,0.060332414,0,16.050781,5,0.5571289
1501,2.7578125,0.23458667,0.23458667,0.058498897,0,0.060332414,0.060332414,0,16.05371,5,0.5576172
1502,2.7592773,0.2345856,0.2345856,0.058498897,0,0.060332414,0.060332414,0,16.05127,5,0.5576172
1503,2.7573242,0.23448405,0.23448405,0.0584344,0,0.060332414,0.060332414,0,16.055176,5,0.5571289
1504,2.756836,0.23438273,0.23438273,0.058370043,0,0.060332414,0.060332414,0,16.07373,5,0.5566406
1505,2.7558594,0.23377277,0.23377277,0.05720572,0,0.060332414,0.060332414,0,16.073242,5,0.55615234
1506,2.7617188,0.23377277,0.23377277,0.05720572,0,0.060332414,0.060332414,0,16.09082,5,0.55615234
1507,2.7636719,0.23344642,0.23344642,0.05720572,0,0.060332414,0.060332414,0,16.091309,5,0.55615234
1508,2.7651367,0.23344642,0.23344642,0.05720572,0,0.060332414,0.060332414,0,16.083008,5,0.55615234
1509,2.769043,0.23334755,0.23334755,0.057142857,0,0.060332414,0.060332414,0,16.082031,5,0.55566406
1510,2.775879,0.23207922,0.23207922,0.056043956,0,0.060332414,0.060332414,0,16.103027,5,0.55566406
1511,2.7763672,0.23188333,0.23188333,0.055982437,0,0.060332414,0.060332414,0,16.098145,5,0.5551758
1512,2.7832031,0.23174492,0.23174492,0.05592105,0,0.060332414,0.060332414,0,16.10254,5,0.5546875
1513,2.7841797,0.23167843,0.23167843,0.05592105,0,0.060332414,0.060332414,0,16.093262,5,0.5546875
